Id,source,SalePrice,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,Functional,GarageArea,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,Bath
770,train,538000,3,5,CemntBd,Wd Shng,0,4,1,PConc,4,1.709354111,3,3,BuiltIn,2003,3.513954112,3.5
771,train,134900,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,0.478844594,1,3,Detchd,1983,-1.27014825,1
772,train,102000,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.356973191,1,3,Detchd,1951,-0.554805394,1
773,train,107000,3,3,Plywood,Plywood,3,3,1,CBlock,7,0.924614079,1,3,Detchd,1976,-0.758342173,1
774,train,114500,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.91882848,2,3,Attchd,1958,-1.163439647,1
775,train,395000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.960099446,3,3,Attchd,2006,0.933186791,2
776,train,162000,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.282678277,3,3,Attchd,1998,-0.586422757,2
777,train,221500,3,4,VinylSd,VinylSd,0,0,0,PConc,7,1.820796482,2,3,Attchd,2005,0.22377219,2
778,train,142500,3,3,HdBoard,Plywood,3,2,1,CBlock,7,-0.152662177,1,3,Attchd,1974,-1.199009181,1
779,train,144000,3,3,Plywood,Plywood,0,3,2,Slab,7,0.729589929,1,3,Detchd,1977,1.026062797,2
780,train,135000,3,3,Plywood,ImStucc,0,0,0,CBlock,7,0.14451748,1,3,Attchd,1977,-0.981639805,1
781,train,176000,3,3,HdBoard,HdBoard,0,3,1,PConc,7,-0.329112599,3,3,Attchd,1995,-0.489594581,2
782,train,175900,4,4,VinylSd,VinylSd,0,0,0,PConc,7,0.051648837,2,3,Attchd,1992,0.202035253,2.5
783,train,187100,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.613504126,2,3,Attchd,2001,-0.139827494,2
784,train,165500,4,3,Plywood,Plywood,0,3,1,PConc,7,0.599573829,3,3,Attchd,1978,-0.77217477,1
785,train,128000,3,3,Wd Sdng,Wd Shng,0,4,1,CBlock,7,-2.195772319,0,0,NoGarage,1894,-0.033118891,2
786,train,161500,3,3,BrkFace,Wd Sdng,0,4,1,CBlock,7,-0.073723831,1,3,Attchd,1967,-0.313722995,2
787,train,139000,4,3,MetalSd,MetalSd,0,0,0,PConc,7,-0.264104549,1,3,Detchd,1961,0.298863429,2
788,train,233000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.673868744,2,3,BuiltIn,2004,1.152532252,2.5
789,train,107900,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.890967888,1,2,Detchd,1954,-1.185176585,1
790,train,187500,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.134088449,3,3,Attchd,1966,1.158460508,2.5
791,train,160200,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.352329759,3,3,Attchd,2005,-0.703011786,2
792,train,146800,3,3,HdBoard,HdBoard,0,3,2,PConc,7,0.307037605,2,3,Attchd,1976,-0.867026861,1
793,train,269790,3,4,MetalSd,MetalSd,0,3,1,PConc,7,-0.083010695,1,3,Attchd,1997,1.0122302,2.5
794,train,225000,3,4,CemntBd,CmentBd,0,0,0,PConc,7,0.005214515,3,3,Attchd,2007,-0.009405868,2
795,train,194500,3,4,MetalSd,MetalSd,0,3,1,PConc,7,-0.296608574,3,3,Attchd,1994,0.779052142,2.5
796,train,171000,3,3,HdBoard,HdBoard,3,3,1,CBlock,7,0.01450138,1,3,Attchd,1980,0.124967928,2.5
797,train,143500,3,3,Plywood,Plywood,3,3,1,CBlock,7,0.255959851,2,3,Attchd,1977,-0.426359853,1.5
798,train,110000,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,-1.081348605,1,3,Attchd,1953,-1.438115495,1
799,train,485000,3,5,VinylSd,VinylSd,0,4,2,PConc,7,1.611842036,3,3,BuiltIn,2009,3.239278264,3.5
800,train,175000,3,3,Wd Sdng,Wd Sdng,3,3,2,BrkTil,7,-1.081348605,1,3,Detchd,1939,0.528089317,1.5
801,train,2.00E+05,3,3,VinylSd,VinylSd,0,0,0,PConc,7,0.604217262,2,3,Attchd,1997,0.370002498,2.5
802,train,109900,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.152662177,1,3,Detchd,1957,-0.602231439,1
803,train,189000,3,4,WdShing,Wd Shng,0,4,1,PConc,7,-0.291965142,3,3,Attchd,2005,-0.088449277,2.5
804,train,582933,3,5,VinylSd,VinylSd,0,4,1,PConc,7,2.540528464,2,3,BuiltIn,2009,2.610883158,3.5
805,train,118000,3,3,Wd Sdng,Wd Sdng,2,0,0,CBlock,6,-0.867750727,1,3,Attchd,1954,-0.736605235,1
806,train,227680,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.376689087,2,3,Attchd,2008,-0.143779664,2
807,train,135500,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.412694377,3,3,Attchd,1967,-1.029065851,2
808,train,223500,3,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,7,0.255959851,2,3,Attchd,1923,0.148680951,1.5
809,train,159950,3,3,VinylSd,VinylSd,2,4,1,CBlock,7,0.051648837,2,3,Attchd,1966,-0.819600815,1
810,train,106000,3,3,AsbShng,AsbShng,3,0,0,PConc,7,-0.524136749,1,2,Detchd,1910,1.259240855,2
811,train,181000,3,3,HdBoard,HdBoard,4,2,1,CBlock,7,0.051648837,2,3,Attchd,1974,-0.378933807,1.5
812,train,144500,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.24553082,3,3,Attchd,2004,-1.289909102,1
813,train,55993,3,2,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,0.14451748,1,3,Basment,1952,-0.902596396,1
814,train,157900,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.798099245,2,3,Attchd,1958,-0.116114471,1.5
815,train,116000,3,3,Stucco,Stucco,0,0,0,BrkTil,7,-0.89561132,1,3,Detchd,1955,-0.495522836,1.5
816,train,224900,3,3,VinylSd,VinylSd,0,0,0,PConc,7,0.581000101,2,3,Attchd,1998,0.316648196,2
817,train,137000,3,3,BrkFace,BrkFace,0,4,1,CBlock,7,-0.91882848,2,3,Attchd,1954,-0.973735464,1
818,train,271000,3,4,CemntBd,CmentBd,0,4,2,PConc,7,1.783649025,2,3,Attchd,2002,0.371978583,2
819,train,155000,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,-0.152662177,1,3,Attchd,1971,-0.886787714,1
820,train,224000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.051648837,2,3,Attchd,2010,-0.282105631,2
821,train,183000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.567069804,2,3,Attchd,2003,0.275150406,2.5
822,train,93000,3,2,MetalSd,MetalSd,0,0,0,CBlock,5,0.478844594,1,3,Detchd,1974,-1.116013601,1
823,train,225000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.185166202,3,3,BuiltIn,2003,0.458926334,2.5
824,train,139500,3,3,VinylSd,VinylSd,2,4,1,BrkTil,7,-1.081348605,1,3,Detchd,1940,-0.023238465,2
825,train,232600,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.407531022,2,3,Attchd,2006,-0.023238465,2
826,train,385000,3,5,CemntBd,CmentBd,0,4,1,PConc,7,3.469214892,3,3,Attchd,2007,1.152532252,2
827,train,109500,3,3,MetalSd,MetalSd,0,0,0,BrkTil,7,-2.195772319,0,0,NoGarage,1894,-1.416378557,1
828,train,189000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.251316419,2,3,Attchd,2001,-0.131923153,2
829,train,185000,3,3,Plywood,Plywood,0,0,0,PConc,5,0.302394172,3,3,Attchd,1967,1.235527832,2.5
830,train,147400,3,4,MetalSd,MetalSd,0,0,0,PConc,7,0.033075108,2,3,Detchd,2005,-0.548877138,2.5
831,train,166000,3,3,HdBoard,HdBoard,0,4,2,CBlock,7,-0.069080399,2,3,Attchd,1957,-0.214918733,1.5
832,train,151000,3,3,MetalSd,MetalSd,0,0,0,PConc,7,0.033075108,2,3,Detchd,2005,-0.594327098,2.5
833,train,237000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.650651583,2,3,Attchd,2003,0.648630516,2.5
834,train,167000,3,3,HdBoard,Plywood,0,0,0,CBlock,7,-0.004072349,2,3,Attchd,1964,0.030115837,1.5
835,train,139950,3,3,VinylSd,VinylSd,2,0,0,CBlock,7,-0.078367263,1,3,Attchd,1961,-0.704987872,1
836,train,128000,3,3,VinylSd,HdBoard,0,0,0,CBlock,5,-0.171235906,1,3,Attchd,1996,-0.857146435,2
837,train,153500,3,3,VinylSd,VinylSd,2,0,0,BrkTil,5,1.574694579,1,3,Detchd,1948,0.115087502,1
838,train,1.00E+05,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.969906234,1,3,Detchd,1973,-1.015233254,1.5
839,train,144000,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.561284206,1,3,Attchd,1999,-0.793911707,1.5
840,train,130500,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-1.081348605,1,3,Detchd,1946,-0.594327098,1
841,train,140000,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,-0.338399463,1,3,Detchd,1934,-0.037071061,2
842,train,157500,3,3,MetalSd,MetalSd,0,1,1,PConc,7,0.989622129,1,4,Detchd,1983,0.075565797,2
843,train,174900,3,3,HdBoard,HdBoard,4,0,0,CBlock,7,0.07950943,2,4,Attchd,1966,-0.663490082,1.5
844,train,141000,3,3,BrkFace,BrkFace,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,0.591324045,2
845,train,153900,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,7,1.147498822,1,3,Detchd,1949,-0.167492687,1.5
846,train,171000,3,3,HdBoard,HdBoard,0,3,2,CBlock,5,0.641364719,3,3,Basment,1975,0.395691606,2
847,train,213000,3,4,HdBoard,HdBoard,0,3,1,PConc,7,-0.222313659,1,3,Attchd,1993,0.541921914,2.5
848,train,133500,3,3,HdBoard,Plywood,0,2,1,CBlock,7,-0.626292256,1,3,Attchd,1972,-1.258291738,1
849,train,240000,3,3,Wd Sdng,Wd Sdng,0,4,1,BrkTil,7,-0.524136749,1,2,Detchd,1908,1.693979607,3
850,train,187000,4,4,Plywood,Plywood,0,3,1,CBlock,7,0.181664937,2,3,Attchd,1976,0.700008733,2.5
851,train,131500,3,4,VinylSd,VinylSd,0,0,0,PConc,7,-0.24553082,3,3,Attchd,2003,-1.289909102,1
852,train,215000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,-0.338399463,3,3,Attchd,2003,-0.088449277,2
853,train,164000,4,3,MetalSd,MetalSd,3,4,2,CBlock,7,-1.081348605,1,3,Detchd,1941,0.287006918,2
854,train,158000,4,3,MetalSd,HdBoard,3,2,1,CBlock,7,0.799241411,2,3,Attchd,1964,-0.110186215,1.5
855,train,170000,3,3,Wd Sdng,Plywood,0,4,1,CBlock,7,-0.087654127,1,3,Attchd,1955,0.549826255,1.5
856,train,127000,4,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.988479963,1,3,Detchd,1962,-0.910500736,1.5
857,train,147000,3,3,Plywood,HdBoard,3,0,0,CBlock,7,0.478844594,1,3,Detchd,1981,-0.93816593,1
858,train,174000,3,3,HdBoard,HdBoard,0,3,1,PConc,7,-0.603075095,3,3,Attchd,1994,-0.039047146,2.5
859,train,152000,3,3,HdBoard,HdBoard,3,3,1,CBlock,7,0.028431676,2,3,Attchd,1976,-0.258392608,2
860,train,250000,3,3,HdBoard,HdBoard,0,4,1,CBlock,7,0.678512176,1,3,Attchd,1968,2.278900838,2.5
861,train,189950,3,4,Wd Sdng,Wd Sdng,4,4,1,BrkTil,7,-1.192790977,1,3,Detchd,1925,-0.147731835,1.5
862,train,131500,3,3,Plywood,HdBoard,0,0,0,PConc,7,0.14451748,1,3,Attchd,1965,-0.912476822,1.5
863,train,152000,3,3,HdBoard,Plywood,4,0,0,PConc,7,0.033075108,1,3,Attchd,1986,-0.797863878,2
864,train,132500,3,3,BrkFace,Plywood,4,0,0,CBlock,7,0.924614079,1,3,Attchd,1959,-0.697083531,1
865,train,250580,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.260603283,3,3,Attchd,2008,-0.254440437,2
866,train,148500,3,3,MetalSd,MetalSd,3,0,0,CBlock,7,1.992603471,1,3,Detchd,1973,-0.985591976,1
867,train,248900,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.844013643,2,3,Attchd,2007,0.287006918,2
868,train,129000,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,0.330254765,2,3,Attchd,1961,-0.752413917,1.5
869,train,169000,3,3,Plywood,Plywood,0,3,1,Slab,7,0.924614079,1,3,Attchd,1979,1.618888368,2
870,train,236000,3,4,MetalSd,MetalSd,4,3,1,PConc,7,0.469557729,3,3,Attchd,1993,0.885760745,2.5
871,train,109500,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.76559522,1,3,Detchd,1962,-1.199009181,1
872,train,200500,3,3,VinylSd,VinylSd,0,0,0,PConc,7,0.23274269,2,3,Attchd,1998,0.358145986,2.5
873,train,116000,3,4,WdShing,Wd Shng,2,0,0,Stone,7,-0.273391413,1,3,Attchd,1953,-1.167391817,1
874,train,133000,3,4,HdBoard,HdBoard,0,4,1,CBlock,7,-0.858463863,1,3,Attchd,1949,-0.459953302,1
875,train,66500,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-1.267085891,1,3,Detchd,1941,-0.73067698,1.5
876,train,303477,3,4,CemntBd,CmentBd,0,4,1,PConc,7,0.358115358,3,3,BuiltIn,2007,2.191953087,2.5
877,train,132250,3,3,HdBoard,Plywood,0,0,0,PConc,7,0.813171708,1,3,Attchd,1963,-0.910500736,1
878,train,350000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.2310806,3,3,Attchd,2004,1.429184185,2.5
879,train,148000,3,3,HdBoard,HdBoard,3,0,0,CBlock,5,0.478844594,1,3,Detchd,1987,-0.683250934,1
880,train,136500,4,4,VinylSd,VinylSd,2,0,0,CBlock,7,-0.63557912,1,3,Attchd,1978,-1.258291738,1
881,train,157000,3,3,VinylSd,VinylSd,0,0,0,PConc,7,-0.106227856,3,3,Attchd,2005,-0.811696475,1.5
882,train,187500,4,4,HdBoard,HdBoard,0,3,1,CBlock,7,-0.338399463,2,3,Attchd,1990,0.42730897,2.5
883,train,178000,3,3,VinylSd,VinylSd,3,3,1,PConc,7,-0.389477216,2,3,BuiltIn,1993,0.1822744,2.5
884,train,118500,3,4,Wd Sdng,Wd Sdng,0,0,0,PConc,7,-0.152662177,1,3,Detchd,1997,1.441040697,1
885,train,1.00E+05,3,3,HdBoard,HdBoard,2,0,0,CBlock,7,-0.858463863,2,3,Attchd,1967,-1.202961352,1
886,train,328900,3,4,MetalSd,MetalSd,0,3,1,PConc,7,0.153804344,3,3,Attchd,1999,0.411500288,2
887,train,145000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,0.534565779,3,3,Attchd,2005,0.417428544,2
888,train,135500,4,3,MetalSd,MetalSd,0,0,0,PConc,7,-0.802742677,1,3,Attchd,1955,-0.212942647,1.5
889,train,268000,4,4,Wd Sdng,Wd Sdng,0,3,1,PConc,7,0.68779904,1,3,Attchd,1970,1.415351589,2
890,train,149500,3,3,Wd Sdng,Wd Sdng,0,3,1,CBlock,7,0.149160912,2,3,Attchd,1953,0.008378899,1
891,train,122900,4,3,MetalSd,MetalSd,3,1,1,CBlock,7,0.478844594,1,3,Detchd,2003,-1.139726624,1
892,train,172500,3,3,HdBoard,HdBoard,0,3,1,CBlock,7,-0.152662177,2,3,Attchd,1978,0.360122072,2.5
893,train,154500,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,-0.969906234,2,3,Attchd,1963,-0.85517035,1
894,train,165000,3,3,Wd Sdng,Plywood,4,4,1,PConc,7,-0.551997341,1,3,Attchd,1954,-0.2327035,1
895,train,118858,3,3,Plywood,Plywood,0,0,0,Slab,7,-0.338399463,1,3,Attchd,1979,0.067661456,2
896,train,140000,3,3,HdBoard,HdBoard,0,3,1,CBlock,7,0.047005405,2,3,Attchd,1963,0.583419704,1.5
897,train,106500,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,7,-0.677370009,1,3,Detchd,1936,-1.086372323,1
898,train,142953,3,3,Plywood,Plywood,0,0,0,Slab,7,0.255959851,1,3,Detchd,1979,1.460801549,2
899,train,611657,3,5,VinylSd,VinylSd,0,4,2,PConc,7,1.611842036,3,3,Attchd,2009,1.705836119,2.5
900,train,135000,3,3,HdBoard,Plywood,0,3,1,CBlock,7,-0.858463863,1,3,Attchd,1961,-0.52318803,1
901,train,110000,3,3,HdBoard,HdBoard,0,0,0,CBlock,7,0.980335265,1,3,Detchd,1979,-1.27014825,1
902,train,153000,4,3,MetalSd,MetalSd,0,0,0,CBlock,7,1.314662379,1,3,Detchd,1968,-0.384862063,1
903,train,180000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.370903488,3,3,Attchd,2003,0.01628324,2.5
904,train,240000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.008195858,2,3,Attchd,2006,0.334432964,2
905,train,125500,3,3,HdBoard,Wd Sdng,3,0,0,CBlock,7,-0.858463863,1,3,Attchd,1967,-1.183200499,1
906,train,128000,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,-0.89561132,2,3,Attchd,1954,-0.865050776,1
907,train,255000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.820796482,2,3,Attchd,2006,0.267246065,2
908,train,250000,3,4,BrkFace,BrkFace,0,4,1,CBlock,7,-1.359954534,3,2,Attchd,1936,1.099177951,1.5
909,train,131000,3,3,HdBoard,HdBoard,3,0,0,CBlock,7,0.051648837,1,3,Attchd,1983,-1.183200499,1
910,train,174000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.384833784,3,3,Attchd,2005,-0.033118891,2.5
911,train,154300,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,0.033075108,1,3,Detchd,1960,1.527988447,2
912,train,143500,3,3,HdBoard,Plywood,0,0,0,CBlock,7,-1.02562742,1,3,Detchd,1978,-0.459953302,1.5
913,train,88000,3,3,MetalSd,MetalSd,3,0,0,BrkTil,6,-0.106227856,1,3,Detchd,1925,-0.959902867,1
914,train,145000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,1.848657075,1,3,2Types,1949,0.990493263,2
915,train,173733,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.255959851,2,3,Detchd,2009,-0.546901053,2.5
916,train,75000,3,3,CemntBd,CmentBd,0,0,0,CBlock,7,-0.867750727,1,3,Attchd,1970,-0.807744304,1.5
917,train,35311,3,3,AsbShng,AsbShng,0,0,0,CBlock,7,-0.76559522,1,3,Detchd,1958,-2.01710847,0
918,train,135000,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,-0.877037591,2,3,Attchd,1956,-0.537020626,1
919,train,238000,3,4,HdBoard,HdBoard,4,3,1,PConc,7,1.672206654,2,3,Attchd,1991,1.237503917,2.5
920,train,176500,3,5,MetalSd,MetalSd,0,3,1,CBlock,6,0.594930397,1,3,Attchd,1990,-0.171444857,1
921,train,201000,4,4,HdBoard,HdBoard,0,0,0,PConc,7,-0.008715781,2,3,Attchd,1994,0.435213311,2.5
922,train,145900,3,3,MetalSd,MetalSd,4,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,1.38175814,3
923,train,169990,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.352329759,3,3,Attchd,2005,-0.365101211,2
924,train,193000,3,4,Plywood,Plywood,0,2,1,PConc,7,0.279177012,2,3,Attchd,1993,0.229700446,2
925,train,207500,4,3,Plywood,Plywood,0,3,1,CBlock,7,0.646008151,1,3,Attchd,1980,0.366050327,2
926,train,175000,3,3,VinylSd,VinylSd,0,0,0,PConc,7,0.311681037,2,3,Attchd,1977,-0.740557406,2
927,train,285000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.850319165,3,3,BuiltIn,2003,1.725596971,2.5
928,train,176000,3,3,MetalSd,MetalSd,4,4,1,CBlock,7,0.060935701,2,3,Attchd,1968,0.943067217,2.5
929,train,236500,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.228099258,2,3,Attchd,2001,0.567611022,2
930,train,222000,3,3,HdBoard,HdBoard,0,3,1,PConc,7,0.785311115,3,3,BuiltIn,1997,1.452897208,2.5
931,train,201000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.636721286,3,3,Attchd,2007,-0.068688425,2
932,train,117500,3,3,VinylSd,VinylSd,2,0,0,CBlock,7,-0.203739931,1,3,Detchd,1965,-1.137750539,1
933,train,320000,3,5,VinylSd,ImStucc,0,4,1,PConc,7,1.463252207,3,3,Attchd,2006,0.798812995,2
934,train,190000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.450984001,2,3,Attchd,2004,-0.001501527,2
935,train,242000,3,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,7,0.149160912,2,3,Attchd,1960,1.122890974,2
936,train,79900,4,3,MetalSd,MetalSd,0,0,0,PConc,7,0.255959851,1,3,Detchd,1953,-1.489493711,1
937,train,184900,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.381332519,2,3,Attchd,2003,-0.594327098,2
938,train,253000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.003552426,2,3,Attchd,2005,0.92923462,2.5
939,train,239799,3,4,VinylSd,VinylSd,0,0,0,PConc,7,1.834726779,2,3,Attchd,2006,0.911449853,2.5
940,train,244400,4,3,MetalSd,MetalSd,0,3,2,CBlock,7,-0.575214502,1,3,Attchd,1940,1.782903443,2
941,train,150900,3,3,Plywood,Plywood,0,0,0,CBlock,7,0.469557729,1,3,Attchd,1976,0.449045907,2
942,train,214000,3,4,VinylSd,VinylSd,4,3,1,PConc,7,-0.384833784,2,3,BuiltIn,1999,1.105106206,2.5
943,train,150000,3,3,MetalSd,MetalSd,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-0.120066641,2
944,train,143000,3,3,HdBoard,Plywood,0,0,0,CBlock,7,0.478844594,1,3,Attchd,1967,0.259341725,2
945,train,137500,3,3,HdBoard,HdBoard,0,4,1,CBlock,7,0.242029555,2,3,Basment,1958,-0.309770824,1
946,train,124900,3,3,VinylSd,VinylSd,1,0,0,BrkTil,7,-0.078367263,1,3,Detchd,1963,0.727673926,1
947,train,143000,4,3,HdBoard,HdBoard,0,3,1,CBlock,7,1.500399665,2,3,Attchd,1959,-0.704987872,1
948,train,270000,3,4,VinylSd,VinylSd,0,4,1,PConc,7,1.55612085,3,3,Attchd,2002,0.253413469,2
949,train,192500,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.005214515,2,3,Attchd,2002,0.543897999,2.5
950,train,197500,3,3,Plywood,Plywood,0,3,1,CBlock,7,0.943187808,2,3,Attchd,1972,-0.23665567,1.5
951,train,129000,3,3,VinylSd,VinylSd,0,0,0,CBlock,7,1.147498822,2,3,Detchd,1980,-1.258291738,1
952,train,119900,3,3,VinylSd,VinylSd,3,0,0,CBlock,7,-0.802742677,1,3,Detchd,1979,-1.058707129,1
953,train,133900,4,3,WdShing,HdBoard,3,0,0,CBlock,7,-0.356973191,3,3,Detchd,1974,-1.447995921,1
954,train,172000,3,3,HdBoard,HdBoard,3,1,1,CBlock,5,0.265246715,2,3,Attchd,1969,0.923306365,2.5
955,train,127500,3,3,WdShing,Plywood,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-1.029065851,2
956,train,145000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,0.088796294,1,3,Attchd,1946,0.903545512,2
957,train,124000,3,3,MetalSd,MetalSd,4,3,1,CBlock,7,-0.05050667,3,3,Attchd,1980,-0.537020626,1.5
958,train,132000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,0.478844594,3,3,Detchd,1977,-0.876907287,1
959,train,185000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.269890147,2,3,Attchd,2003,-0.323603421,2
960,train,155000,3,4,MetalSd,MetalSd,0,0,0,PConc,7,0.051648837,1,3,Detchd,1999,-0.167492687,2.5
961,train,116500,4,3,Wd Sdng,Plywood,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-1.27014825,1
962,train,272000,4,3,HdBoard,HdBoard,0,3,1,CBlock,7,0.678512176,3,3,Attchd,1977,2.70968742,2.5
963,train,155000,3,3,Plywood,Brk Cmn,0,3,1,CBlock,7,-0.152662177,1,3,Detchd,1976,0.093350565,2.5
964,train,239000,3,4,VinylSd,VinylSd,0,0,0,PConc,7,1.063917043,3,3,Attchd,2007,0.591324045,2
965,train,214900,3,4,VinylSd,VinylSd,0,4,1,PConc,7,0.172378072,3,3,BuiltIn,2002,0.777076057,2.5
966,train,178900,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.370903488,3,3,Attchd,2005,-0.033118891,2.5
967,train,160000,4,4,MetalSd,MetalSd,0,3,2,BrkTil,5,-1.007053691,1,3,Detchd,1940,-0.380909893,1.5
968,train,135000,3,3,Wd Sdng,Wd Sdng,0,0,0,CBlock,7,-0.988479963,1,3,Attchd,1955,-0.795887793,1
969,train,37900,3,3,VinylSd,VinylSd,2,0,0,BrkTil,7,-2.195772319,0,0,NoGarage,1894,-1.052778874,1
970,train,140000,2,3,HdBoard,HdBoard,0,0,0,CBlock,7,-0.969906234,2,3,Attchd,1958,-0.801816048,1
971,train,135000,3,3,AsbShng,AsbShng,0,0,0,CBlock,7,-2.195772319,0,0,NoGarage,1894,-0.61013578,1.5
972,train,173000,3,4,VinylSd,Wd Shng,0,0,0,PConc,7,0.005214515,2,3,BuiltIn,2003,0.247485213,2
973,train,99500,3,3,Plywood,Plywood,0,3,1,CBlock,7,-0.969906234,1,3,Attchd,1979,-1.151583136,2
974,train,182000,3,4,CemntBd,CmentBd,0,0,0,PConc,7,0.033075108,3,3,Attchd,2007,-0.143779664,2
975,train,167500,4,3,HdBoard,HdBoard,4,0,0,BrkTil,7,0.27453358,1,3,Detchd,1997,1.024086712,1
976,train,165000,3,4,MetalSd,MetalSd,0,0,0,PConc,7,0.07950943,1,3,Detchd,2000,-0.234679585,2.5
977,train,85500,3,3,Wd Sdng,Wd Sdng,0,0,0,PConc,7,-2.195772319,0,0,NoGarage,1894,-1.248411312,1
978,train,199900,3,4,VinylSd,VinylSd,0,0,0,PConc,7,0.446340569,3,3,Attchd,2007,-0.513307604,1.5
979,train,110000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-0.338399463,1,3,Detchd,1999,-1.199009181,1
980,train,139000,3,3,VinylSd,VinylSd,3,0,0,PConc,7,0.033075108,1,3,Detchd,1963,-0.750437832,1
981,train,178400,3,5,CemntBd,CmentBd,0,0,0,CBlock,7,0.534565779,2,3,Attchd,1961,-0.991520231,1
982,train,336000,3,4,VinylSd,VinylSd,0,3,1,PConc,7,0.943187808,3,3,Attchd,1998,2.195905258,2.5
983,train,159895,3,4,VinylSd,VinylSd,0,4,1,PConc,7,-0.394120649,3,3,Attchd,2007,-0.463905473,2
984,train,255900,3,4,CemntBd,CmentBd,0,4,1,PConc,7,1.421461318,1,3,Attchd,2002,1.559605811,2.5
985,train,126000,3,3,Plywood,Plywood,0,0,0,CBlock,7,0.307037605,1,3,Attchd,1977,0.460902419,2
986,train,125000,3,3,MetalSd,MetalSd,0,0,0,CBlock,7,-1.081348605,1,3,Detchd,1950,-0.665466167,1
