Id,source,SalePrice,Heating,HeatingQC,HouseStyle,KitchenAbvGr,KitchenQual,LandContour,LandSlope,LotArea,LotConfig,LotFrontage,LotShape,LowQualFinSF,MSSubClass,MSZoning,MasVnrArea,MasVnrType,MiscFeature,MiscVal,MoSold,Neighborhood,EnclosedPorch,ExterCond,ExterQual,Exterior1st,Exterior2nd,Fence,FireplaceQu,Fireplaces,Foundation,FullBath,Functional,GarageArea,GarageCars,GarageCond,GarageFinish,GarageQual,GarageType,GarageYrBlt,GrLivArea,HalfBath,1stFlrSF,2ndFlrSF,3SsnPorch,Alley,BedroomAbvGr,BldgType,BsmtCond,BsmtExposure,BsmtFinSF1,BsmtFinSF2,BsmtFinType1,BsmtFinType2,BsmtFullBath,BsmtHalfBath,BsmtQual,BsmtUnfSF,CentralAir,Condition1,Condition2,Electrical,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
258,train,220000.0,GasA,4,1Story,1.0,2,Lvl,Gtl,8814.0,Inside,68.0,Reg,0.0,20,RL,180,Stone,none,0.0,3,CollgCr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,660,2,3,2,3,Attchd,2006,1604,1,1604,0,0,None,3,1Fam,3,1,1334.0,0.0,6,1,1.0,0.0,4,270.0,Y,Norm,Norm,SBrkr,110,5,7,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,8,1604.0,AllPub,123,2006,2006,2009
259,train,231500.0,GasA,4,2Story,1.0,2,Lvl,Gtl,12435.0,Inside,80.0,Reg,0.0,60,RL,172,BrkFace,none,0.0,5,CollgCr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,564,2,3,2,3,Attchd,2001,1792,1,963,829,245,None,3,1Fam,3,1,361.0,0.0,6,1,0.0,0.0,4,602.0,Y,Norm,Norm,SBrkr,96,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,963.0,AllPub,0,2001,2001,2008
260,train,97000.0,GasA,3,1Story,1.0,1,Lvl,Gtl,12702.0,Inside,70.0,Reg,0.0,20,RM,0,None,none,0.0,12,OldTown,0,3,3,BrkFace,BrkFace,0,0,0,PConc,1,7,308,1,3,1,3,Detchd,1956,882,0,882,0,0,None,2,1Fam,0,0,0.0,0.0,0,0,0.0,0.0,0,0.0,Y,Norm,Norm,FuseA,45,5,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,0.0,AllPub,0,1956,1956,2008
261,train,176000.0,GasA,2,SLvl,1.0,1,Lvl,Gtl,19296.0,Corner,120.0,Reg,0.0,80,RL,399,BrkFace,none,0.0,5,NAmes,252,3,3,Wd Sdng,Wd Sdng,2,3,1,CBlock,1,7,884,2,3,1,3,Attchd,1991,1382,0,1382,0,0,None,3,1Fam,3,4,672.0,690.0,3,5,1.0,0.0,3,0.0,Y,Artery,Norm,SBrkr,0,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1362.0,AllPub,0,1962,1962,2009
262,train,276000.0,GasA,4,2Story,1.0,3,Lvl,Gtl,9588.0,Inside,69.0,IR1,0.0,60,RL,270,Stone,none,0.0,11,CollgCr,0,3,4,CemntBd,CmentBd,0,4,1,PConc,2,7,868,3,3,3,3,BuiltIn,2007,2574,1,1482,1092,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,5,1482.0,Y,Norm,Norm,SBrkr,148,5,8,2,0,None,CompShg,Gable,Partial,New,0,Pave,10,1482.0,AllPub,0,2007,2007,2007
263,train,151000.0,GasA,2,SLvl,1.0,1,Lvl,Gtl,8471.0,Corner,88.0,IR1,0.0,80,RL,46,BrkFace,none,0.0,7,Sawyer,0,3,3,HdBoard,Plywood,2,3,1,CBlock,1,7,492,2,3,1,3,Attchd,1978,1212,0,1212,0,0,None,3,1Fam,4,3,506.0,0.0,5,1,1.0,0.0,4,0.0,Y,Norm,Norm,SBrkr,12,7,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,506.0,AllPub,292,1977,1995,2006
264,train,130000.0,GasA,2,1.5Fin,1.0,1,Lvl,Gtl,5500.0,Corner,50.0,Reg,390.0,50,RM,0,None,none,0.0,4,OldTown,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,7,484,2,3,1,3,Detchd,1974,1316,0,926,0,0,None,3,1Fam,3,1,234.0,692.0,2,5,1.0,0.0,3,0.0,Y,Norm,Norm,SBrkr,0,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,926.0,AllPub,0,1929,2001,2010
265,train,73000.0,GasA,3,1Story,1.0,1,Bnk,Gtl,5232.0,Inside,30.0,IR3,0.0,30,RM,0,None,none,0.0,6,OldTown,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,7,504,2,3,1,3,Detchd,1965,764,0,764,0,0,Grvl,2,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,2,680.0,N,Artery,Norm,FuseP,0,5,5,0,0,None,CompShg,Gable,Normal,WD,0,Pave,4,680.0,AllPub,0,1925,2004,2008
266,train,175500.0,GasA,2,1Story,1.0,2,Lvl,Gtl,12090.0,Inside,78.0,IR1,0.0,20,RL,210,BrkFace,none,0.0,6,NWAmes,0,4,3,MetalSd,MetalSd,4,3,1,CBlock,2,7,576,2,3,3,3,Attchd,1981,1422,0,1422,0,0,None,3,1Fam,3,1,588.0,228.0,6,2,0.0,0.0,4,606.0,Y,Norm,Norm,SBrkr,0,6,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1422.0,AllPub,276,1981,1981,2008
267,train,185000.0,GasA,3,2Story,1.0,1,HLS,Gtl,11207.0,FR2,70.0,IR1,0.0,60,RL,0,None,none,0.0,6,Gilbert,0,3,3,VinylSd,VinylSd,0,3,1,PConc,2,7,413,2,3,3,3,Attchd,1997,1511,1,802,709,0,None,3,1Fam,3,3,714.0,0.0,6,1,1.0,0.0,4,88.0,Y,Norm,Norm,SBrkr,75,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,802.0,AllPub,95,1997,1997,2006
268,train,179500.0,GasA,4,2.5Fin,1.0,2,Bnk,Mod,8400.0,Inside,60.0,Reg,420.0,75,RL,0,None,none,0.0,7,SWISU,0,3,3,Wd Sdng,Wd Sdng,0,4,1,PConc,2,7,240,1,3,1,3,Detchd,1939,2192,1,1052,720,0,None,4,1Fam,3,1,378.0,0.0,2,1,0.0,0.0,3,342.0,Y,Norm,Norm,SBrkr,24,8,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,720.0,AllPub,262,1939,1997,2008
269,train,120500.0,GasA,4,1Story,1.0,1,Lvl,Gtl,6900.0,Inside,71.0,Reg,0.0,30,RM,0,None,none,0.0,2,IDOTRR,0,3,3,VinylSd,VinylSd,0,4,1,CBlock,1,7,924,1,5,3,5,Detchd,1966,778,0,778,0,0,None,2,1Fam,3,1,403.0,125.0,5,3,0.0,0.0,3,212.0,Y,Norm,Norm,SBrkr,25,6,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,740.0,AllPub,0,1940,1955,2008
270,train,148000.0,GasA,2,1Story,1.0,1,Lvl,Gtl,7917.0,Corner,65.0,IR1,0.0,20,RL,174,BrkFace,none,0.0,5,Edwards,0,4,3,HdBoard,HdBoard,4,2,1,CBlock,1,7,504,1,4,2,3,Attchd,1987,1113,1,1113,0,0,None,3,1Fam,4,1,751.0,0.0,4,1,1.0,0.0,3,392.0,Y,Norm,Norm,SBrkr,30,7,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1143.0,AllPub,370,1976,1976,2007
271,train,266000.0,GasA,3,2Story,1.0,2,Lvl,Gtl,10728.0,Inside,84.0,Reg,0.0,60,FV,0,None,none,0.0,8,Somerst,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,1053,3,3,2,3,Attchd,2006,1939,1,1095,844,0,None,3,1Fam,3,2,0.0,0.0,1,1,0.0,0.0,4,1095.0,Y,Norm,Norm,SBrkr,51,5,8,2,0,None,CompShg,Gable,Partial,New,0,Pave,8,1095.0,AllPub,192,2006,2006,2006
272,train,241500.0,GasA,4,1Story,1.0,1,Low,Sev,39104.0,CulDSac,73.0,IR1,0.0,20,RL,0,None,none,0.0,4,ClearCr,0,3,3,Plywood,Plywood,0,3,2,CBlock,1,4,439,2,3,1,3,Attchd,1954,1363,0,1363,0,0,None,2,1Fam,3,4,226.0,1063.0,2,6,1.0,0.0,4,96.0,Y,Norm,Norm,SBrkr,0,7,7,2,0,None,Membran,Flat,Normal,WD,0,Pave,5,1385.0,AllPub,81,1954,2005,2008
273,train,290000.0,GasA,4,2Story,1.0,2,Lvl,Gtl,11764.0,CulDSac,92.0,IR1,0.0,60,RL,348,BrkFace,none,0.0,4,NoRidge,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,671,3,3,3,3,Attchd,1999,2270,1,1164,1106,0,None,4,1Fam,3,1,524.0,0.0,6,1,0.0,0.0,4,628.0,Y,Norm,Norm,SBrkr,57,7,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1152.0,AllPub,132,1999,2007,2010
274,train,139000.0,GasA,3,1Story,1.0,1,Lvl,Gtl,9600.0,Inside,80.0,Reg,0.0,20,RL,183,BrkCmn,none,0.0,4,NAmes,0,3,3,Wd Sdng,Wd Sdng,3,4,1,CBlock,2,6,338,1,3,2,3,Attchd,1958,1632,0,1632,0,0,None,3,1Fam,3,1,620.0,620.0,3,2,1.0,0.0,3,0.0,Y,Feedr,Norm,SBrkr,0,6,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1240.0,AllPub,289,1958,1988,2009
275,train,124500.0,GasA,2,1Story,1.0,1,Lvl,Gtl,8314.0,Corner,76.0,Reg,0.0,20,RL,0,None,none,0.0,6,Mitchel,0,3,3,HdBoard,ImStucc,0,0,0,CBlock,1,7,264,1,3,1,3,Attchd,1982,816,0,816,0,0,None,2,1Fam,3,4,546.0,0.0,5,1,0.0,0.0,3,270.0,Y,Norm,Norm,SBrkr,0,7,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,816.0,AllPub,168,1982,1982,2007
276,train,205000.0,GasW,3,1.5Fin,1.0,3,Lvl,Gtl,7264.0,Inside,55.0,Reg,0.0,50,RL,0,None,none,0.0,10,BrkSide,0,4,4,Wd Sdng,Wd Sdng,0,0,0,BrkTil,2,7,672,2,3,1,3,Detchd,1978,1548,1,952,596,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,952.0,N,Norm,Norm,SBrkr,0,7,7,2,0,None,CompShg,Gable,Normal,WD,144,Pave,5,952.0,AllPub,74,1925,2007,2009
277,train,201000.0,GasA,4,1Story,1.0,2,Lvl,Gtl,9196.0,Inside,129.0,IR1,0.0,20,RL,0,None,none,0.0,4,Mitchel,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,573,2,3,3,3,Attchd,2003,1560,0,1560,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,5,1560.0,Y,Norm,Norm,SBrkr,150,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1560.0,AllPub,100,2003,2003,2010
278,train,141000.0,GasA,4,1Story,1.0,1,Lvl,Gtl,19138.0,Corner,140.0,Reg,0.0,20,RL,0,None,none,0.0,6,Gilbert,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,400,2,3,1,3,Detchd,1951,864,0,864,0,0,None,2,1Fam,3,1,120.0,0.0,2,1,0.0,0.0,3,744.0,Y,Norm,Norm,SBrkr,0,5,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,864.0,AllPub,0,1951,1951,2010
279,train,415298.0,GasA,4,1Story,1.0,3,Lvl,Gtl,14450.0,Inside,107.0,Reg,0.0,20,RL,315,BrkFace,none,0.0,5,NridgHt,0,3,5,CemntBd,CmentBd,0,5,1,PConc,2,7,732,3,3,3,3,Attchd,2007,2121,1,2121,0,0,None,3,1Fam,3,4,0.0,0.0,1,1,0.0,0.0,5,2121.0,Y,Norm,Norm,SBrkr,98,5,9,2,0,None,CompShg,Gable,Partial,New,142,Pave,8,2121.0,AllPub,124,2006,2007,2007
280,train,192000.0,GasA,4,2Story,1.0,1,Lvl,Gtl,10005.0,Inside,83.0,Reg,0.0,60,RL,299,BrkFace,none,0.0,3,ClearCr,0,3,3,Plywood,Plywood,0,3,1,CBlock,2,7,505,2,3,3,3,Attchd,1977,2022,1,1156,866,0,None,4,1Fam,3,1,392.0,0.0,4,1,0.0,0.0,4,768.0,Y,Norm,Norm,SBrkr,117,5,7,2,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1160.0,AllPub,288,1977,1977,2008
281,train,228500.0,GasA,3,2Story,1.0,2,Lvl,Gtl,11287.0,Inside,82.0,Reg,0.0,60,RL,340,BrkFace,none,0.0,1,SawyerW,0,3,4,Plywood,Plywood,0,3,1,CBlock,2,7,575,2,3,3,3,Attchd,1989,1982,1,1175,807,196,None,3,1Fam,3,3,421.0,0.0,6,1,0.0,0.0,4,386.0,Y,Norm,Norm,SBrkr,84,6,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,7,807.0,AllPub,0,1989,1989,2007
282,train,185000.0,GasA,3,1Story,1.0,2,Lvl,Gtl,7200.0,Inside,60.0,Reg,0.0,20,FV,68,Stone,none,0.0,5,Somerst,0,3,4,VinylSd,VinylSd,0,0,0,PConc,2,7,572,2,3,3,3,Attchd,2006,1262,0,1262,0,0,Pave,2,1Fam,3,1,905.0,0.0,6,1,0.0,0.0,4,357.0,Y,Norm,Norm,SBrkr,120,5,6,2,0,None,CompShg,Gable,Partial,New,0,Pave,5,1262.0,AllPub,0,2006,2006,2006
283,train,207500.0,GasA,4,1Story,1.0,2,Lvl,Gtl,5063.0,Inside,34.0,Reg,0.0,120,RL,166,Stone,none,0.0,4,NridgHt,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,626,2,3,2,3,Attchd,2008,1314,0,1314,0,0,None,2,Twnhs,3,1,904.0,0.0,6,1,1.0,0.0,4,410.0,Y,Norm,Norm,SBrkr,62,5,7,2,0,None,CompShg,Gable,Normal,ConLw,0,Pave,6,1314.0,AllPub,172,2007,2008,2009
284,train,244600.0,GasA,4,1Story,1.0,2,Lvl,Gtl,9612.0,Inside,74.0,Reg,0.0,20,RL,72,Stone,none,0.0,12,Somerst,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,898,3,3,3,3,Attchd,2008,1468,0,1468,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1468.0,Y,Feedr,Norm,SBrkr,150,5,8,2,0,None,CompShg,Gable,Partial,New,0,Pave,6,1468.0,AllPub,210,2008,2009,2009
285,train,179200.0,GasA,3,1Story,1.0,2,Lvl,Gtl,8012.0,Inside,50.0,Reg,0.0,120,RL,0,None,none,0.0,7,SawyerW,52,3,4,Plywood,ImStucc,0,0,0,PConc,2,7,529,2,3,2,3,Attchd,1992,1575,0,1575,0,0,None,2,TwnhsE,3,1,430.0,0.0,6,1,1.0,0.0,4,1145.0,Y,Norm,Norm,SBrkr,0,5,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1575.0,AllPub,0,1992,1992,2007
286,train,164700.0,GasA,4,2Story,1.0,2,Lvl,Gtl,4251.0,Inside,35.0,IR1,0.0,160,FV,0,None,none,0.0,6,Somerst,0,3,4,MetalSd,MetalSd,0,0,0,PConc,2,7,528,2,3,2,3,Detchd,2006,1250,1,625,625,0,Pave,2,TwnhsE,3,1,0.0,0.0,1,1,0.0,0.0,4,625.0,Y,Norm,Norm,SBrkr,54,5,7,2,0,None,CompShg,Gable,Partial,New,0,Pave,5,625.0,AllPub,0,2006,2007,2007
287,train,159000.0,GasA,2,1.5Fin,1.0,2,Bnk,Gtl,9786.0,Inside,77.0,IR1,0.0,50,RL,0,None,none,0.0,6,NAmes,0,3,3,Wd Sdng,Wd Sdng,4,4,1,CBlock,1,7,440,2,3,2,3,Attchd,1962,1734,1,1085,649,0,None,3,1Fam,3,1,600.0,0.0,3,1,0.0,0.0,3,312.0,Y,Norm,Norm,SBrkr,0,7,6,2,0,None,CompShg,Gable,Normal,WD,128,Pave,7,912.0,AllPub,0,1962,1981,2006
288,train,88000.0,GasA,2,1Story,1.0,1,Lvl,Gtl,8125.0,Corner,73.0,IR1,0.0,20,RL,0,None,none,0.0,6,NAmes,0,3,3,HdBoard,HdBoard,0,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,858,0,858,0,0,None,3,1Fam,3,1,614.0,0.0,4,1,0.0,0.0,3,244.0,Y,Norm,Norm,SBrkr,0,4,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,858.0,AllPub,0,1971,1971,2006
289,train,122000.0,GasA,2,1Story,1.0,1,Lvl,Gtl,9819.0,Inside,72.0,IR1,0.0,20,RL,31,BrkFace,none,0.0,2,Sawyer,0,4,3,MetalSd,MetalSd,3,0,0,CBlock,1,7,280,1,3,1,3,Detchd,1970,900,0,900,0,0,None,3,1Fam,3,1,450.0,0.0,4,1,0.0,0.0,3,432.0,Y,Norm,Norm,SBrkr,0,5,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,5,882.0,AllPub,0,1967,1967,2010
290,train,153575.0,GasA,4,2Story,1.0,1,Lvl,Gtl,8730.0,Inside,60.0,Reg,0.0,70,RL,0,None,none,0.0,7,BrkSide,0,3,3,Wd Sdng,Wd Sdng,0,0,0,BrkTil,1,7,384,1,3,1,3,Detchd,2003,1396,0,698,698,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,698.0,Y,RRAn,Norm,FuseA,0,7,6,2,0,None,CompShg,Gable,Normal,WD,259,Pave,7,698.0,AllPub,0,1915,2003,2007
291,train,233230.0,GasA,4,2Story,1.0,2,Lvl,Gtl,15611.0,Inside,120.0,Reg,0.0,60,RL,0,None,none,0.0,7,CollgCr,0,3,4,VinylSd,VinylSd,0,4,1,PConc,2,7,685,2,3,2,4,Attchd,2006,1919,1,1079,840,0,None,3,1Fam,3,3,0.0,0.0,1,1,0.0,0.0,4,1079.0,Y,Norm,Norm,SBrkr,51,5,8,2,0,None,CompShg,Gable,Partial,New,0,Pave,8,1079.0,AllPub,0,2006,2006,2006
292,train,135900.0,GasA,4,2Story,1.0,0,Bnk,Gtl,5687.0,Inside,55.0,Reg,0.0,190,RL,0,None,none,0.0,3,SWISU,0,2,3,VinylSd,VinylSd,0,0,0,PConc,2,7,0,0,0,0,0,NoGarage,1894,1716,0,936,780,0,Grvl,6,2fmCon,2,1,210.0,0.0,3,1,1.0,0.0,3,570.0,N,Norm,Norm,SBrkr,184,6,5,0,0,None,CompShg,Gable,Normal,WD,0,Pave,9,780.0,AllPub,0,1912,2000,2008
293,train,131000.0,GasA,3,1.5Fin,1.0,1,Lvl,Gtl,11409.0,Inside,60.0,Reg,0.0,50,RL,0,None,none,0.0,1,Edwards,0,3,3,Wd Sdng,Wd Sdng,0,4,1,CBlock,1,5,281,1,3,1,3,Attchd,1949,1716,1,1148,568,0,None,3,1Fam,3,1,292.0,0.0,2,1,0.0,0.0,3,476.0,Y,Norm,Norm,SBrkr,0,4,5,2,0,None,CompShg,Gable,Normal,WD,160,Pave,8,768.0,AllPub,0,1949,2008,2009
294,train,235000.0,GasA,1,2Story,1.0,2,Lvl,Gtl,16659.0,Corner,80.0,IR1,0.0,60,RL,34,BrkFace,none,0.0,3,NWAmes,0,3,3,Plywood,Plywood,0,3,1,CBlock,2,7,539,2,3,3,3,Attchd,1977,2263,1,1468,795,0,None,3,1Fam,3,1,795.0,0.0,5,1,1.0,0.0,3,0.0,Y,PosA,Norm,SBrkr,250,7,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,9,795.0,AllPub,0,1977,1994,2006
295,train,167000.0,GasA,2,1Story,1.0,1,Lvl,Gtl,9600.0,Inside,80.0,Reg,0.0,20,RL,238,Stone,none,0.0,10,NAmes,0,3,3,HdBoard,HdBoard,0,4,2,CBlock,1,7,418,2,3,3,3,Attchd,1953,1644,0,1644,0,0,None,3,1Fam,3,1,1285.0,0.0,6,1,1.0,0.0,3,131.0,Y,Norm,Norm,SBrkr,0,5,6,2,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1416.0,AllPub,110,1953,1953,2009
296,train,142500.0,GasA,2,SLvl,1.0,1,Lvl,Gtl,7937.0,CulDSac,37.0,IR1,0.0,80,RL,0,None,none,0.0,3,Mitchel,0,3,3,HdBoard,HdBoard,4,0,0,CBlock,1,7,588,2,3,1,3,Detchd,1984,1003,0,1003,0,0,None,3,1Fam,3,3,819.0,0.0,6,1,1.0,0.0,3,184.0,Y,Norm,Norm,SBrkr,0,6,6,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1003.0,AllPub,120,1984,1984,2006
297,train,152000.0,GasA,2,1.5Fin,1.0,1,Lvl,Gtl,13710.0,Inside,75.0,Reg,0.0,50,RM,0,None,none,0.0,6,IDOTRR,0,3,3,Wd Sdng,Wd Sdng,3,0,0,CBlock,1,7,282,1,3,1,3,Attchd,1950,1558,1,910,648,0,None,4,1Fam,3,1,420.0,0.0,4,1,0.0,0.0,3,490.0,Y,Norm,Norm,FuseA,0,5,5,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,910.0,AllPub,289,1950,1950,2007
298,train,239000.0,GasA,4,2Story,1.0,2,Lvl,Gtl,7399.0,Inside,66.0,IR1,0.0,60,FV,1600,BrkFace,none,0.0,6,Somerst,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,576,2,3,2,3,Detchd,1997,1950,1,975,975,0,Pave,3,1Fam,3,1,649.0,0.0,4,1,0.0,0.0,4,326.0,Y,Norm,Norm,SBrkr,10,5,7,2,0,None,CompShg,Hip,Normal,WD,198,Pave,7,975.0,AllPub,0,1997,1998,2007
299,train,175000.0,GasA,3,2Story,1.0,1,Lvl,Gtl,11700.0,Inside,90.0,Reg,0.0,60,RL,365,BrkFace,none,0.0,6,NWAmes,0,3,4,HdBoard,AsphShn,0,4,1,CBlock,1,7,539,2,3,1,3,Attchd,1968,1743,2,1041,702,0,None,3,1Fam,3,1,384.0,175.0,5,3,0.0,1.0,3,143.0,Y,Norm,Norm,SBrkr,0,6,6,2,0,None,CompShg,Mansard,Normal,WD,0,Pave,7,702.0,AllPub,224,1968,1968,2007
300,train,158500.0,GasA,4,1Story,1.0,2,Lvl,Gtl,14000.0,Inside,80.0,Reg,0.0,20,RL,0,None,none,0.0,8,Crawfor,0,4,3,HdBoard,HdBoard,4,4,1,CBlock,1,7,300,1,3,1,3,Attchd,1950,1152,0,1152,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,1.0,3,1092.0,Y,Norm,Norm,SBrkr,36,8,6,2,0,None,CompShg,Gable,Family,WD,0,Pave,6,1092.0,AllPub,0,1950,2004,2009
301,train,157000.0,GasA,2,1Story,1.0,1,Lvl,Gtl,15750.0,Corner,90.0,Reg,0.0,190,RL,56,BrkFace,none,0.0,6,Crawfor,0,3,3,MetalSd,MetalSd,0,4,2,CBlock,1,7,375,1,3,1,3,Attchd,1953,1336,0,1336,0,0,None,2,2fmCon,3,2,841.0,0.0,4,1,1.0,0.0,3,324.0,Y,Norm,Norm,SBrkr,0,5,5,2,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1165.0,AllPub,0,1953,1953,2006
302,train,267000.0,GasA,4,2Story,1.0,2,Lvl,Gtl,16226.0,Inside,66.0,IR3,0.0,60,RL,0,None,none,0.0,5,CollgCr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,683,2,3,3,3,BuiltIn,1998,2452,1,1210,1242,0,None,4,1Fam,3,1,281.0,0.0,6,1,0.0,0.0,4,747.0,Y,Norm,Norm,SBrkr,50,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1028.0,AllPub,208,1998,1999,2007
303,train,205000.0,GasA,4,1Story,1.0,2,Lvl,Gtl,13704.0,Corner,118.0,IR1,0.0,20,RL,150,BrkFace,none,0.0,1,CollgCr,0,3,4,VinylSd,VinylSd,0,3,1,PConc,2,7,843,3,3,2,3,Attchd,2001,1541,0,1541,0,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,4,1541.0,Y,Norm,Norm,SBrkr,81,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1541.0,AllPub,468,2001,2002,2006
304,train,149900.0,GasA,2,1Story,1.0,1,Lvl,Gtl,9800.0,Corner,70.0,Reg,0.0,20,RL,0,None,none,0.0,7,CollgCr,0,3,3,VinylSd,VinylSd,2,0,0,PConc,1,7,552,2,3,1,3,Attchd,1975,894,0,894,0,0,None,3,1Fam,3,1,894.0,0.0,5,1,1.0,0.0,3,0.0,Y,Norm,Norm,SBrkr,0,7,5,2,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,894.0,AllPub,256,1972,1972,2006
305,train,295000.0,GasA,4,2.5Fin,1.0,2,Lvl,Gtl,18386.0,Inside,87.0,Reg,0.0,75,RM,0,None,none,0.0,5,OldTown,0,3,3,CemntBd,CmentBd,0,5,1,BrkTil,3,7,870,3,3,1,3,Attchd,2003,3493,0,1675,1818,0,None,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,1470.0,Y,Norm,Norm,SBrkr,0,9,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,10,1470.0,AllPub,302,1880,2002,2008
306,train,305900.0,GasA,4,1Story,1.0,2,Lvl,Gtl,10386.0,Inside,80.0,Reg,0.0,20,RL,246,Stone,none,0.0,7,CollgCr,0,3,4,CemntBd,CmentBd,0,0,0,PConc,2,7,888,3,3,3,3,Attchd,2004,2000,0,2000,0,0,None,3,1Fam,3,1,1464.0,0.0,6,1,1.0,0.0,4,536.0,Y,Norm,Norm,SBrkr,0,5,8,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,2000.0,AllPub,168,2004,2005,2007
307,train,225000.0,GasA,3,2Story,1.0,2,Lvl,Gtl,13474.0,Inside,116.0,Reg,0.0,60,RL,246,BrkFace,none,0.0,6,SawyerW,224,3,4,HdBoard,Plywood,0,3,1,CBlock,2,7,746,3,3,2,3,Attchd,1990,2243,1,1122,1121,0,None,4,1Fam,3,1,700.0,0.0,5,1,1.0,0.0,4,0.0,Y,Feedr,Norm,SBrkr,44,5,7,2,0,None,CompShg,Gable,Normal,WD,0,Pave,8,700.0,AllPub,127,1990,1991,2007
308,train,89500.0,GasA,2,1.5Fin,1.0,0,Lvl,Gtl,7920.0,Inside,60.0,IR1,0.0,50,RM,0,None,none,0.0,3,IDOTRR,0,2,3,MetalSd,MetalSd,3,0,0,CBlock,1,7,0,0,0,0,0,NoGarage,1894,1406,0,1035,371,0,Grvl,3,1Fam,3,1,0.0,0.0,1,1,0.0,0.0,3,319.0,Y,Artery,Norm,FuseA,144,7,6,0,0,None,CompShg,Gable,Normal,WD,0,Pave,6,319.0,AllPub,0,1920,1950,2008
309,train,82500.0,GasA,4,1Story,1.0,1,Lvl,Gtl,12342.0,Inside,65.0,IR1,0.0,30,RL,0,None,none,0.0,3,Edwards,0,3,3,VinylSd,VinylSd,0,0,0,CBlock,1,7,539,2,3,1,3,Detchd,1961,861,0,861,0,0,None,1,1Fam,3,1,262.0,0.0,4,1,0.0,0.0,3,599.0,Y,Norm,Norm,SBrkr,0,5,4,2,0,None,CompShg,Gable,Normal,WD,0,Pave,4,861.0,AllPub,158,1940,1950,2009
