Id,source,SalePrice,OpenPorchSF,OverallCond,OverallQual,PavedDrive,PoolArea,PoolQC,RoofMatl,RoofStyle,SaleCondition,SaleType,ScreenPorch,Street,TotRmsAbvGrd,TotalBsmtSF,Utilities,WoodDeckSF,YearBuilt,YearRemodAdd,YrSold
822,train,93000.0,32,4,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,936.0,AllPub,0,1953,1953,2009
823,train,225000.0,48,5,7,Y,0,None,CompShg,Gable,Family,WD,0,Pave,7,847.0,AllPub,100,2003,2003,2007
824,train,139500.0,0,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,778.0,AllPub,335,1940,1950,2009
825,train,232600.0,140,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1489.0,AllPub,0,2006,2006,2006
826,train,385000.0,45,5,10,Y,0,None,CompShg,Hip,Partial,New,0,Pave,7,2078.0,AllPub,188,2007,2008,2008
827,train,109500.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,784.0,AllPub,0,1924,1950,2008
828,train,189000.0,39,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1454.0,AllPub,290,2001,2001,2009
829,train,185000.0,0,5,5,Y,0,None,Tar&Grv,Flat,Abnorml,WD,225,Pave,7,1013.0,AllPub,486,1967,1967,2009
830,train,147400.0,166,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,600.0,AllPub,0,2005,2005,2006
831,train,166000.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,192,Pave,6,1392.0,AllPub,0,1957,1957,2008
832,train,151000.0,166,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,600.0,AllPub,0,2005,2005,2006
833,train,237000.0,39,6,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,941.0,AllPub,192,2003,2003,2010
834,train,167000.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,152,Pave,6,1516.0,AllPub,0,1964,1964,2009
835,train,139950.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1144.0,AllPub,0,1961,1961,2008
836,train,128000.0,0,7,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,1067.0,AllPub,290,1950,1995,2010
837,train,153500.0,116,6,5,Y,0,None,CompShg,Gable,Normal,COD,0,Pave,5,1559.0,AllPub,0,1948,1973,2007
838,train,100000.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,483.0,AllPub,0,1973,1973,2008
839,train,144000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1099.0,AllPub,278,1995,2006,2008
840,train,130500.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,768.0,AllPub,0,1946,1995,2008
841,train,140000.0,0,8,6,P,0,None,CompShg,Gable,Normal,WD,0,Pave,7,672.0,AllPub,0,1925,1950,2008
842,train,157500.0,78,8,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,8,650.0,AllPub,70,1904,2002,2008
843,train,174900.0,129,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1127.0,AllPub,0,1966,1966,2008
844,train,141000.0,0,4,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,1800.0,AllPub,0,1961,1961,2007
845,train,153900.0,0,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,876.0,AllPub,418,1915,1950,2008
846,train,171000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1390.0,AllPub,0,1975,1981,2007
847,train,213000.0,72,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,740.0,AllPub,234,1993,1993,2009
848,train,133500.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,864.0,AllPub,0,1972,1972,2009
849,train,240000.0,40,8,6,Y,0,None,CompShg,Gable,Normal,WD,175,Pave,10,907.0,AllPub,486,1908,1997,2008
850,train,187000.0,100,7,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,528.0,AllPub,113,1976,1994,2007
851,train,131500.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,3,848.0,AllPub,140,2003,2003,2007
852,train,215000.0,20,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1273.0,AllPub,143,2003,2003,2006
853,train,164000.0,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,126,Pave,7,918.0,AllPub,0,1941,1950,2007
854,train,158000.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1127.0,AllPub,180,1964,1964,2009
855,train,170000.0,418,4,5,Y,0,None,CompShg,Hip,Abnorml,WD,312,Pave,6,1763.0,AllPub,0,1955,1974,2006
856,train,127000.0,104,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1040.0,AllPub,0,1962,2010,2010
857,train,147000.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,940.0,AllPub,0,1978,1978,2008
858,train,174000.0,36,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,702.0,AllPub,0,1994,1995,2009
859,train,152000.0,0,5,7,Y,0,None,CompShg,Gable,Family,WD,0,Pave,6,1090.0,AllPub,0,1976,1976,2009
860,train,250000.0,65,7,6,Y,0,None,CompShg,Gable,Normal,WD,222,Pave,9,1054.0,AllPub,0,1968,1984,2006
861,train,189950.0,240,8,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,912.0,AllPub,0,1918,1998,2007
862,train,131500.0,0,4,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1039.0,AllPub,0,1965,1965,2010
863,train,152000.0,0,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1040.0,AllPub,0,1984,1985,2010
864,train,132500.0,0,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1148.0,AllPub,0,1959,1959,2009
865,train,250580.0,140,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1372.0,AllPub,0,2007,2008,2008
866,train,148500.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1002.0,AllPub,0,1970,1970,2009
867,train,248900.0,80,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1638.0,AllPub,192,2006,2007,2007
868,train,129000.0,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1040.0,AllPub,168,1961,1961,2007
869,train,169000.0,144,6,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,7,0.0,AllPub,120,1948,1950,2006
870,train,236000.0,90,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1050.0,AllPub,156,1993,1994,2010
871,train,109500.0,0,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,894.0,AllPub,0,1962,1962,2009
872,train,200500.0,77,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,804.0,AllPub,0,1998,1998,2010
873,train,116000.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,105.0,AllPub,196,1953,1996,2008
874,train,133000.0,28,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,832.0,AllPub,0,1949,1950,2009
875,train,66500.0,0,6,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,676.0,AllPub,26,1941,1950,2009
876,train,303477.0,364,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,11,1184.0,AllPub,208,2007,2007,2007
877,train,132250.0,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1064.0,AllPub,0,1963,1963,2007
878,train,350000.0,0,5,9,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,10,1462.0,AllPub,184,2004,2005,2009
879,train,148000.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1109.0,AllPub,192,1961,1995,2010
880,train,136500.0,0,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,864.0,AllPub,0,1978,2005,2009
881,train,157000.0,49,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1090.0,AllPub,0,2005,2006,2007
882,train,187500.0,36,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1156.0,AllPub,168,1990,1991,2007
883,train,178000.0,40,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,808.0,AllPub,342,1992,1993,2009
884,train,118500.0,188,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,10,795.0,AllPub,0,1912,1950,2006
885,train,100000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,892.0,AllPub,0,1967,1967,2009
886,train,328900.0,65,5,9,Y,0,None,CompShg,Gable,Abnorml,CWD,0,Pave,5,1698.0,AllPub,97,1999,2000,2008
887,train,145000.0,54,5,5,Y,0,None,CompShg,Gable,Family,WD,0,Pave,8,1626.0,AllPub,272,1959,2005,2006
888,train,135500.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,265,Pave,8,816.0,AllPub,121,1955,1955,2008
889,train,268000.0,207,6,8,Y,0,None,Tar&Grv,Flat,Normal,WD,224,Pave,8,2217.0,AllPub,81,1970,1970,2007
890,train,149500.0,0,4,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1505.0,AllPub,0,1953,1953,2009
891,train,122900.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,672.0,AllPub,0,1949,2006,2007
892,train,172500.0,0,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,918.0,AllPub,243,1978,1978,2009
893,train,154500.0,0,8,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1059.0,AllPub,192,1963,2003,2006
894,train,165000.0,116,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1383.0,AllPub,511,1954,1954,2008
895,train,118858.0,0,5,5,Y,0,None,CompShg,Gable,Alloca,WD,0,Pave,8,0.0,AllPub,0,1979,1979,2009
896,train,140000.0,50,5,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,780.0,AllPub,0,1963,1963,2008
897,train,106500.0,28,6,4,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,951.0,AllPub,0,1936,1950,2006
898,train,142953.0,0,5,5,Y,0,None,CompShg,Gable,Alloca,WD,0,Pave,12,0.0,AllPub,154,1979,1979,2009
899,train,611657.0,67,5,9,Y,0,None,CompShg,Hip,Partial,New,0,Pave,11,2330.0,AllPub,0,2009,2010,2010
900,train,135000.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,912.0,AllPub,0,1961,1994,2006
901,train,110000.0,0,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,858.0,AllPub,0,1971,1971,2007
902,train,153000.0,0,7,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,992.0,AllPub,0,1957,2000,2009
903,train,180000.0,75,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,783.0,AllPub,0,2003,2003,2006
904,train,240000.0,60,5,7,Y,0,None,CompShg,Hip,Partial,New,0,Pave,7,1670.0,AllPub,144,2006,2006,2006
905,train,125500.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,876.0,AllPub,0,1967,1967,2007
906,train,128000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1056.0,AllPub,0,1954,1954,2010
907,train,255000.0,60,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1623.0,AllPub,0,2006,2006,2007
908,train,250000.0,0,7,7,Y,0,None,CompShg,Gable,Normal,WD,322,Pave,6,1017.0,AllPub,0,1936,1987,2006
909,train,131000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,864.0,AllPub,164,1983,1983,2006
910,train,174000.0,24,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,742.0,AllPub,36,2005,2005,2009
911,train,154300.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,12,1105.0,AllPub,0,1960,1960,2010
912,train,143500.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1268.0,AllPub,173,1977,1989,2009
913,train,88000.0,0,7,5,Y,0,None,CompShg,Gable,Abnorml,WD,120,Pave,6,768.0,AllPub,0,1925,1950,2006
914,train,145000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1001.0,AllPub,0,1949,1950,2007
915,train,173733.0,234,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,4,612.0,AllPub,0,2009,2009,2009
916,train,75000.0,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,546.0,AllPub,0,1970,1970,2007
917,train,35311.0,0,3,2,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,4,480.0,AllPub,0,1949,1950,2006
918,train,135000.0,0,6,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1134.0,AllPub,0,1956,1956,2009
919,train,238000.0,192,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1104.0,AllPub,72,1991,1991,2007
920,train,176500.0,51,8,6,Y,0,None,CompShg,Hip,Normal,WD,190,Pave,6,1184.0,AllPub,0,1958,2002,2008
921,train,201000.0,87,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,928.0,AllPub,300,1994,1994,2007
922,train,145900.0,70,7,5,N,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1272.0,AllPub,0,1900,2003,2008
923,train,169990.0,0,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1316.0,AllPub,100,2005,2006,2006
924,train,193000.0,69,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1604.0,AllPub,0,1993,1994,2008
925,train,207500.0,131,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1686.0,AllPub,384,1980,1980,2006
926,train,175000.0,0,6,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,1126.0,AllPub,180,1977,1977,2008
927,train,285000.0,100,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,10,1181.0,AllPub,104,2003,2004,2007
928,train,176000.0,43,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,832.0,AllPub,0,1968,1968,2008
929,train,236500.0,151,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1753.0,AllPub,202,2001,2001,2009
930,train,222000.0,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,964.0,AllPub,0,1997,1997,2006
931,train,201000.0,18,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1466.0,AllPub,100,2007,2007,2009
932,train,117500.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,925.0,AllPub,0,1965,1965,2009
933,train,320000.0,191,5,9,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1905.0,AllPub,0,2006,2006,2007
934,train,190000.0,36,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1500.0,AllPub,192,2004,2004,2009
935,train,242000.0,0,7,7,Y,0,None,Tar&Grv,Flat,Normal,WD,0,Pave,9,585.0,AllPub,0,1960,2007,2008
936,train,79900.0,0,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,600.0,AllPub,0,1926,1953,2006
937,train,184900.0,41,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1176.0,AllPub,0,2003,2003,2009
938,train,253000.0,48,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1113.0,AllPub,0,2005,2005,2009
939,train,239799.0,90,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1391.0,AllPub,0,2006,2006,2006
940,train,244400.0,0,7,7,Y,0,None,CompShg,Gable,Normal,COD,0,Pave,10,1032.0,AllPub,56,1940,1950,2010
941,train,150900.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1728.0,AllPub,40,1976,1976,2006
942,train,214000.0,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,992.0,AllPub,0,1999,1999,2009
943,train,150000.0,0,3,4,N,0,None,CompShg,Gable,Abnorml,Oth,0,Pave,8,1440.0,AllPub,321,1977,1977,2007
944,train,143000.0,0,4,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1632.0,AllPub,0,1967,1967,2007
945,train,137500.0,118,6,6,Y,0,None,CompShg,Gable,Abnorml,COD,233,Pave,7,819.0,NoSeWa,0,1958,1958,2009
946,train,124900.0,0,6,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1088.0,AllPub,48,1890,1996,2009
947,train,143000.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1144.0,AllPub,86,1959,1959,2006
948,train,270000.0,252,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,9,1616.0,AllPub,0,2002,2003,2007
949,train,192500.0,96,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,936.0,AllPub,144,2002,2002,2006
950,train,197500.0,0,7,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,1161.0,AllPub,0,1972,2006,2010
951,train,129000.0,0,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,864.0,AllPub,194,1950,2002,2007
952,train,119900.0,0,5,5,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,828.0,AllPub,421,1965,1965,2006
953,train,133900.0,0,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,768.0,AllPub,192,1972,2003,2009
954,train,172000.0,189,4,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,784.0,AllPub,305,1969,1969,2008
955,train,127500.0,0,5,6,Y,0,None,Tar&Grv,Flat,AdjLand,WD,0,Pave,4,945.0,AllPub,0,1975,1975,2006
956,train,145000.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,979.0,AllPub,0,1946,1950,2007
957,train,124000.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,561.0,AllPub,150,1980,1980,2009
958,train,132000.0,0,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1057.0,AllPub,0,1962,1962,2007
959,train,185000.0,39,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1337.0,AllPub,0,2003,2003,2007
960,train,155000.0,44,5,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,696.0,AllPub,0,1999,1999,2010
961,train,116500.0,0,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,858.0,AllPub,117,1958,2008,2010
962,train,272000.0,282,7,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,11,1330.0,AllPub,550,1977,1995,2008
963,train,155000.0,0,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,804.0,AllPub,48,1976,1976,2007
964,train,239000.0,136,5,9,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1800.0,AllPub,288,2007,2007,2009
965,train,214900.0,40,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,817.0,AllPub,0,2002,2003,2010
966,train,178900.0,72,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,8,783.0,AllPub,0,2005,2007,2007
967,train,160000.0,70,7,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,728.0,AllPub,0,1940,1950,2009
968,train,135000.0,0,7,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1098.0,AllPub,0,1955,1955,2008
969,train,37900.0,0,6,3,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,600.0,AllPub,0,1910,1950,2009
970,train,140000.0,0,5,6,Y,0,None,CompShg,Hip,Normal,ConLD,0,Pave,6,588.0,AllPub,0,1958,1958,2006
971,train,135000.0,0,4,4,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,6,720.0,AllPub,0,1949,1950,2006
972,train,173000.0,27,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,764.0,AllPub,0,2003,2004,2009
973,train,99500.0,0,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,918.0,AllPub,28,1979,1979,2010
974,train,182000.0,120,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1428.0,AllPub,0,2007,2008,2008
975,train,167500.0,135,8,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,728.0,AllPub,509,1910,1993,2009
976,train,165000.0,50,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,673.0,AllPub,153,2000,2000,2006
977,train,85500.0,0,7,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,4,440.0,AllPub,0,1923,1958,2006
978,train,199900.0,116,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,4,1241.0,AllPub,0,2006,2007,2007
979,train,110000.0,0,5,4,Y,0,None,CompShg,Gable,Abnorml,WD,0,Pave,5,894.0,AllPub,0,1954,1954,2007
980,train,139000.0,80,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1121.0,AllPub,0,1963,1963,2009
981,train,178400.0,76,9,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,944.0,AllPub,144,1961,2007,2008
982,train,336000.0,0,5,8,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,1225.0,AllPub,250,1998,1999,2009
983,train,159895.0,16,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1266.0,AllPub,100,2007,2007,2008
984,train,255900.0,0,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,9,1128.0,AllPub,0,2002,2002,2008
985,train,126000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,COD,0,Pave,8,0.0,AllPub,0,1977,1977,2009
986,train,125000.0,48,5,5,Y,0,None,CompShg,Gable,Normal,ConLD,0,Pave,5,1164.0,AllPub,0,1950,1950,2008
987,train,117000.0,0,8,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,5,485.0,AllPub,394,1910,2003,2006
988,train,395192.0,95,5,9,Y,0,None,CompShg,Hip,Partial,New,0,Pave,8,1930.0,AllPub,168,2009,2010,2010
989,train,195000.0,224,6,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,848.0,AllPub,0,1976,1976,2007
990,train,197000.0,50,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,770.0,AllPub,0,2006,2006,2006
991,train,348000.0,70,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1396.0,AllPub,0,1997,1998,2006
992,train,168000.0,169,9,8,P,0,None,CompShg,Gable,Normal,WD,0,Pave,8,916.0,AllPub,0,1882,1986,2009
993,train,187000.0,42,8,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,822.0,AllPub,239,1964,1993,2007
994,train,173900.0,35,5,6,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,750.0,AllPub,0,2005,2006,2006
995,train,337500.0,48,5,10,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,7,1700.0,AllPub,216,2006,2007,2009
996,train,121600.0,57,7,4,Y,0,None,CompShg,Gable,Abnorml,WD,63,Pave,5,747.0,AllPub,0,1946,1950,2006
997,train,136500.0,319,6,5,Y,0,None,CompShg,Hip,Normal,COD,0,Pave,6,1050.0,AllPub,0,1961,1961,2006
998,train,185000.0,0,6,6,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1442.0,AllPub,371,1970,1970,2009
999,train,91000.0,100,4,3,P,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1007.0,AllPub,0,1922,1950,2006
1000,train,206000.0,61,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1187.0,AllPub,105,2006,2006,2010
1001,train,82000.0,0,3,3,Y,0,None,Tar&Grv,Flat,Normal,WD,0,Pave,4,0.0,AllPub,0,1952,1952,2009
1002,train,86000.0,20,6,5,N,0,None,CompShg,Gable,Abnorml,WD,0,Pave,4,691.0,AllPub,0,1920,1950,2007
1003,train,232000.0,104,5,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1574.0,AllPub,144,2006,2006,2008
1004,train,136905.0,0,6,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,8,1680.0,AllPub,0,1976,1976,2007
1005,train,181000.0,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1346.0,AllPub,156,2005,2006,2009
1006,train,149900.0,0,8,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,985.0,AllPub,210,1977,1977,2008
1007,train,163500.0,0,3,6,Y,0,None,CompShg,Gable,Normal,WD,147,Pave,7,1657.0,AllPub,0,1970,1970,2007
1008,train,88000.0,0,4,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,546.0,AllPub,238,1970,1970,2009
1009,train,240000.0,48,5,7,Y,0,None,CompShg,Hip,Normal,WD,180,Pave,7,1710.0,AllPub,100,2004,2005,2009
1010,train,102000.0,0,5,5,P,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1008.0,AllPub,0,1926,1950,2006
1011,train,135000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,720.0,AllPub,0,1948,1950,2008
1012,train,100000.0,0,5,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,8,0.0,AllPub,0,1965,1965,2010
1013,train,165000.0,0,7,6,Y,0,None,CompShg,Hip,Normal,WD,53,Pave,7,602.0,AllPub,96,1923,1996,2007
1014,train,85000.0,30,4,5,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,4,1022.0,AllPub,0,1910,2006,2009
1015,train,119200.0,130,5,6,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1082.0,AllPub,0,1948,1950,2007
1016,train,227000.0,45,6,8,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,810.0,AllPub,0,2001,2001,2009
1017,train,203000.0,66,5,7,Y,0,None,CompShg,Hip,Normal,WD,0,Pave,6,1504.0,AllPub,115,1996,1996,2009
1018,train,187500.0,0,5,8,Y,0,None,CompShg,Gable,Abnorml,COD,0,Pave,4,1220.0,AllPub,63,1984,1984,2009
1019,train,160000.0,0,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,384.0,AllPub,164,1991,1992,2007
1020,train,213490.0,20,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,1362.0,AllPub,142,2005,2005,2006
1021,train,176000.0,64,5,4,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,1132.0,AllPub,252,2005,2005,2008
1022,train,194000.0,54,5,7,Y,0,None,CompShg,Gable,Partial,New,0,Pave,6,1199.0,AllPub,105,2006,2006,2006
1023,train,87000.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,6,912.0,AllPub,0,1930,1950,2007
1024,train,191000.0,20,5,7,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,7,1346.0,AllPub,156,2005,2006,2008
1025,train,287000.0,72,6,8,Y,0,None,WdShake,Hip,Abnorml,COD,0,Pave,10,1565.0,AllPub,0,1976,1976,2008
1026,train,112500.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,0,Pave,5,882.0,AllPub,96,1972,1972,2007
1027,train,167500.0,0,5,5,Y,0,None,CompShg,Gable,Normal,WD,143,Pave,6,1268.0,AllPub,0,1960,1960,2010
1028,train,293077.0,44,5,8,Y,0,None,CompShg,Gable,Partial,New,0,Pave,7,1638.0,AllPub,192,2007,2008,2008
